rank,image_path,state,predicted_text,predicted_length,confidence,verified_text,notes
2990,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH CAROLINA/067.jpg,SOUTH CAROLINA,OIO4277,7,0.6395,,
2991,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH DAKOTA/113.jpg,SOUTH DAKOTA,IZZ2050,7,0.4944,,
2992,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/UTAH/003.jpg,UTAH,I651FP8,7,0.4511,,
2993,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VERMONT/019.jpg,VERMONT,ARB0927,7,0.386,,
2994,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALABAMA/025.jpg,ALABAMA,2IBC007,7,0.5064,,
2995,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/valid/AMERICAN SAMOA/4.jpg,AMERICAN SAMOA,OR93277,7,0.2837,,
2996,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CNMI/55.jpg,CNMI,PZO2001,7,0.3195,,
2997,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GUAM/127.jpg,GUAM,IIZ1053,7,0.5979,,
2998,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/HAWAI/071.jpg,HAWAI,PRJ3019,7,0.5279,,
2999,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSIPPI/041.jpg,MISSIPPI,RDO6807,7,0.482,,
3000,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PUERTO RICO/045.jpg,PUERTO RICO,CBP9060,7,0.5056,,
3001,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/U S VIRGIN ISLANDS/083.jpg,U S VIRGIN ISLANDS,CBA6063,7,0.6511,,
3002,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON DC/133.jpg,WASHINGTON DC,PRE2002,7,0.4385,,
3003,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WYOMING/011.jpg,WYOMING,IMA3660,7,0.3652,,
3004,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARIZONA/072.jpg,ARIZONA,DAH0014,7,0.5049,,
3005,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CALIFORNIA/093.jpg,CALIFORNIA,ZIW4699,7,0.5115,,
3006,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CONNECTICUT/064.jpg,CONNECTICUT,I9A1199,7,0.4215,,
3007,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GEORGIA/013.jpg,GEORGIA,ESA0236,7,0.5977,,
3008,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IDAHO/029.jpg,IDAHO,K7S1666,7,0.5156,,
3009,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ILLINOIS/102.jpg,ILLINOIS,AUT3671,7,0.4999,,
3010,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KANSAS/003.jpg,KANSAS,EZI7349,7,0.456,,
3011,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MARYLAND/024.jpg,MARYLAND,CWS4962,7,0.5256,,
3012,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MICHIGAN/096.jpg,MICHIGAN,HPY2413,7,0.5147,,
3013,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MONTANA/091.jpg,MONTANA,3TTF790,7,0.4713,,
3014,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW HAMPSHIRE/130.jpg,NEW HAMPSHIRE,5OA8296,7,0.4461,,
3015,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW YORK/080.jpg,NEW YORK,IMI9906,7,0.4624,,
3016,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH CAROLINA/095.jpg,NORTH CAROLINA,MED7770,7,0.587,,
3017,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OHIO/094.jpg,OHIO,A9Z1339,7,0.4864,,
3018,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PENNSYLVANIA/022.jpg,PENNSYLVANIA,TZ651R1,7,0.5065,,
3019,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TENNESSEE/034.jpg,TENNESSEE,3964HG1,7,0.5536,,
3020,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TEXAS/066.jpg,TEXAS,LZDVP7J,7,0.6045,,
3021,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VIRGINIA/108.jpg,VIRGINIA,5OB2666,7,0.5436,,
3022,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON/003.jpg,WASHINGTON,IBO8000,7,0.5201,,
3023,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WEST VIRGINIA/126.jpg,WEST VIRGINIA,2DZ2447,7,0.5167,,
3024,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WISCONSIN/061.jpg,WISCONSIN,RI40DFL,7,0.4729,,
3025,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALASKA/060.jpg,ALASKA,DRZ9216,7,0.5508,,
3026,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARKANSAS/146.jpg,ARKANSAS,IS24524,7,0.4586,,
3027,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/COLORADO/056.jpg,COLORADO,JBO0046,7,0.4584,,
3028,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/DELAWARE/028.jpg,DELAWARE,DOO0244,7,0.3775,,
3029,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/FLORIDA/075.jpg,FLORIDA,EIJ330L,7,0.452,,
3030,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/INDIANA/079.jpg,INDIANA,EBQ0955,7,0.5075,,
3031,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IOWA/071.jpg,IOWA,BAA3080,7,0.497,,
3032,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KENTUCKY/087.jpg,KENTUCKY,9ZB9882,7,0.4131,,
3033,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/LOUISIANA/098.jpg,LOUISIANA,VVBR872,7,0.5138,,
3034,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MAINE/023.jpg,MAINE,AJI0880,7,0.4208,,
3035,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MASSACHUSETTS/050.jpg,MASSACHUSETTS,5OA5882,7,0.4187,,
3036,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MINNESOTA/080.jpg,MINNESOTA,93B7W00,7,0.4851,,
3037,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSOURI/041.jpg,MISSOURI,G9O7117,7,0.4857,,
3038,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEBRASKA/060.jpg,NEBRASKA,7ONN490,7,0.5065,,
3039,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEVADA/045.jpg,NEVADA,Z3B2444,7,0.3958,,
3040,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW JERSEY/020.jpg,NEW JERSEY,EPW499A,7,0.4807,,
3041,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW MEXICO/066.jpg,NEW MEXICO,ZZJ9HX6,7,0.4384,,
3042,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH DAKOTA/063.jpg,NORTH DAKOTA,TZ51334,7,0.6203,,
3043,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OKLAHOMA/101.jpg,OKLAHOMA,XAO0000,7,0.5342,,
3044,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OREGON/021.jpg,OREGON,I3Z3L00,7,0.4357,,
3045,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/RHODE ISLAND/051.jpg,RHODE ISLAND,CIC0102,7,0.4144,,
3046,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH CAROLINA/029.jpg,SOUTH CAROLINA,EQO2559,7,0.6341,,
3047,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH DAKOTA/133.jpg,SOUTH DAKOTA,BAZ5236,7,0.4928,,
3048,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/UTAH/013.jpg,UTAH,W4I90JJ,7,0.4456,,
3049,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VERMONT/127.jpg,VERMONT,BJQ4922,7,0.3769,,
3050,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALABAMA/066.jpg,ALABAMA,MSS8I31,7,0.4886,,
3051,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/AMERICAN SAMOA/079.jpg,AMERICAN SAMOA,BRR9266,7,0.279,,
3052,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CNMI/71.jpg,CNMI,BOQ6445,7,0.319,,
3053,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/GUAM/1.jpg,GUAM,6GS9955,7,0.5969,,
3054,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/HAWAI/095.jpg,HAWAI,OIB1008,7,0.5029,,
3055,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSIPPI/074.jpg,MISSIPPI,RAY1909,7,0.48,,
3056,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PUERTO RICO/070.jpg,PUERTO RICO,2O51666,7,0.5042,,
3057,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/U S VIRGIN ISLANDS/048.jpg,U S VIRGIN ISLANDS,TSS3811,7,0.6411,,
3058,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON DC/077.jpg,WASHINGTON DC,CSE6500,7,0.432,,
3059,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WYOMING/125.jpg,WYOMING,3PJ2900,7,0.3588,,
3060,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARIZONA/091.jpg,ARIZONA,OGOA1XX,7,0.5046,,
3061,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CALIFORNIA/117.jpg,CALIFORNIA,EIW7745,7,0.5019,,
3062,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/CONNECTICUT/2.jpg,CONNECTICUT,MFF3199,7,0.4199,,
3063,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GEORGIA/102.jpg,GEORGIA,WAD4888,7,0.5915,,
3064,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IDAHO/075.jpg,IDAHO,BBA0165,7,0.5129,,
3065,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ILLINOIS/137.jpg,ILLINOIS,AIZ4122,7,0.4983,,
3066,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KANSAS/044.jpg,KANSAS,OSZ000M,7,0.4536,,
3067,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MARYLAND/055.jpg,MARYLAND,DSC4774,7,0.5124,,
3068,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MICHIGAN/081.jpg,MICHIGAN,CAL0MET,7,0.5037,,
3069,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/valid/MONTANA/3.jpg,MONTANA,AAI8G97,7,0.4627,,
3070,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW HAMPSHIRE/068.jpg,NEW HAMPSHIRE,PA36493,7,0.4457,,
3071,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW YORK/076.jpg,NEW YORK,FTZ3771,7,0.4614,,
3072,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH CAROLINA/121.jpg,NORTH CAROLINA,OII9004,7,0.5812,,
3073,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OHIO/146.jpg,OHIO,ABJ7818,7,0.481,,
3074,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PENNSYLVANIA/013.jpg,PENNSYLVANIA,JOO0170,7,0.5038,,
3075,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TENNESSEE/123.jpg,TENNESSEE,BZO4G01,7,0.5288,,
3076,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TEXAS/149.jpg,TEXAS,JXM3687,7,0.5941,,
3077,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VIRGINIA/137.jpg,VIRGINIA,AT69990,7,0.5405,,
3078,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON/162.jpg,WASHINGTON,BS8950A,7,0.5101,,
3079,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WEST VIRGINIA/002.jpg,WEST VIRGINIA,BXJ0809,7,0.5069,,
3080,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WISCONSIN/129.jpg,WISCONSIN,U393864,7,0.464,,
3081,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALASKA/042.jpg,ALASKA,ALA9114,7,0.5503,,
3082,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARKANSAS/040.jpg,ARKANSAS,II8X101,7,0.4559,,
3083,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/COLORADO/062.jpg,COLORADO,TEL0R10,7,0.4565,,
3084,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/DELAWARE/069.jpg,DELAWARE,ZZI0101,7,0.3761,,
3085,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/FLORIDA/087.jpg,FLORIDA,III124D,7,0.4435,,
3086,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/INDIANA/063.jpg,INDIANA,QZI1633,7,0.4915,,
3087,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IOWA/072.jpg,IOWA,OZGJE11,7,0.4874,,
3088,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KENTUCKY/026.jpg,KENTUCKY,O3JX008,7,0.4129,,
3089,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/LOUISIANA/081.jpg,LOUISIANA,AIO8932,7,0.5068,,
3090,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MAINE/026.jpg,MAINE,7B63255,7,0.4173,,
3091,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MASSACHUSETTS/086.jpg,MASSACHUSETTS,3AD1900,7,0.4139,,
3092,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MINNESOTA/120.jpg,MINNESOTA,A973HLC,7,0.4702,,
3093,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSOURI/013.jpg,MISSOURI,SHO2775,7,0.4752,,
3094,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEBRASKA/142.jpg,NEBRASKA,BAR1LE5,7,0.4954,,
3095,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEVADA/111.jpg,NEVADA,ASW0010,7,0.3934,,
3096,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW JERSEY/070.jpg,NEW JERSEY,9O7EE10,7,0.4806,,
3097,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW MEXICO/037.jpg,NEW MEXICO,MOO3336,7,0.4359,,
3098,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH DAKOTA/015.jpg,NORTH DAKOTA,HUJ7118,7,0.5847,,
3099,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OKLAHOMA/017.jpg,OKLAHOMA,AP99905,7,0.5007,,
3100,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OREGON/015.jpg,OREGON,LNM0075,7,0.4354,,
3101,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/RHODE ISLAND/010.jpg,RHODE ISLAND,KBO1339,7,0.4115,,
3102,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH CAROLINA/028.jpg,SOUTH CAROLINA,FSM3249,7,0.6278,,
3103,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH DAKOTA/020.jpg,SOUTH DAKOTA,IA35953,7,0.489,,
3104,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/UTAH/099.jpg,UTAH,C5B6188,7,0.4435,,
3105,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VERMONT/083.jpg,VERMONT,GDO3470,7,0.3768,,
3106,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALABAMA/028.jpg,ALABAMA,A7C6801,7,0.4737,,
3107,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/AMERICAN SAMOA/114.jpg,AMERICAN SAMOA,ZOC0089,7,0.2782,,
3108,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CNMI/01.jpg,CNMI,XYV1II1,7,0.3184,,
3109,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GUAM/113.jpg,GUAM,CBS3400,7,0.5894,,
3110,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/HAWAI/017.jpg,HAWAI,QR26E66,7,0.5001,,
3111,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSIPPI/136.jpg,MISSIPPI,BET4609,7,0.4446,,
3112,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PUERTO RICO/006.jpg,PUERTO RICO,2OK0644,7,0.5013,,
3113,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/U S VIRGIN ISLANDS/121.jpg,U S VIRGIN ISLANDS,GER6C55,7,0.6385,,
3114,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON DC/122.jpg,WASHINGTON DC,PQZ3187,7,0.4282,,
3115,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WYOMING/048.jpg,WYOMING,EAN1039,7,0.3574,,
3116,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARIZONA/131.jpg,ARIZONA,W1A9B3A,7,0.4995,,
3117,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CALIFORNIA/109.jpg,CALIFORNIA,7MFL990,7,0.5011,,
3118,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CONNECTICUT/101.jpg,CONNECTICUT,MS33540,7,0.4182,,
3119,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GEORGIA/011.jpg,GEORGIA,ANTBL1M,7,0.5835,,
3120,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IDAHO/086.jpg,IDAHO,A337599,7,0.5076,,
3121,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ILLINOIS/122.jpg,ILLINOIS,BR88363,7,0.4957,,
3122,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KANSAS/148.jpg,KANSAS,AJI3299,7,0.4459,,
3123,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MARYLAND/173.jpg,MARYLAND,ASB1644,7,0.5092,,
3124,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MICHIGAN/018.jpg,MICHIGAN,BLC0173,7,0.4982,,
3125,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MONTANA/116.jpg,MONTANA,IAQ3044,7,0.454,,
3126,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW HAMPSHIRE/055.jpg,NEW HAMPSHIRE,AKP9225,7,0.4432,,
3127,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW YORK/037.jpg,NEW YORK,TII3039,7,0.4593,,
3128,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH CAROLINA/084.jpg,NORTH CAROLINA,CHER0KE,7,0.5748,,
3129,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OHIO/082.jpg,OHIO,BYZ6631,7,0.4799,,
3130,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PENNSYLVANIA/058.jpg,PENNSYLVANIA,CL47820,7,0.5025,,
3131,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TENNESSEE/112.jpg,TENNESSEE,API5999,7,0.523,,
3132,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TEXAS/011.jpg,TEXAS,LGH1901,7,0.5777,,
3133,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VIRGINIA/017.jpg,VIRGINIA,DAR4L15,7,0.536,,
3134,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/WASHINGTON/4.jpg,WASHINGTON,O394885,7,0.5055,,
3135,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WEST VIRGINIA/066.jpg,WEST VIRGINIA,OIG0106,7,0.4937,,
3136,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WISCONSIN/049.jpg,WISCONSIN,DBI1722,7,0.463,,
3137,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALASKA/038.jpg,ALASKA,FFN1628,7,0.5305,,
3138,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARKANSAS/012.jpg,ARKANSAS,GDPJ458,7,0.4547,,
3139,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/valid/COLORADO/1.jpg,COLORADO,JY77565,7,0.4504,,
3140,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/DELAWARE/062.jpg,DELAWARE,AZA6570,7,0.3739,,
3141,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/FLORIDA/143.jpg,FLORIDA,OWF5813,7,0.4389,,
3142,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/INDIANA/088.jpg,INDIANA,PZZ5885,7,0.4908,,
3143,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IOWA/098.jpg,IOWA,GSS3BP0,7,0.4716,,
3144,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KENTUCKY/108.jpg,KENTUCKY,PAR7465,7,0.4123,,
3145,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/LOUISIANA/127.jpg,LOUISIANA,PAA9499,7,0.5046,,
3146,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MAINE/110.jpg,MAINE,ABB8944,7,0.4167,,
3147,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MASSACHUSETTS/118.jpg,MASSACHUSETTS,ZMA8500,7,0.4132,,
3148,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MINNESOTA/131.jpg,MINNESOTA,BA57CTC,7,0.4661,,
3149,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSOURI/024.jpg,MISSOURI,ZMZ2244,7,0.4749,,
3150,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEBRASKA/054.jpg,NEBRASKA,G9A3774,7,0.4943,,
3151,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEVADA/080.jpg,NEVADA,SAO1A1L,7,0.3908,,
3152,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW JERSEY/066.jpg,NEW JERSEY,NUF922Z,7,0.4803,,
3153,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW MEXICO/034.jpg,NEW MEXICO,LRK9472,7,0.4311,,
3154,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH DAKOTA/076.jpg,NORTH DAKOTA,MOO5058,7,0.5732,,
3155,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OKLAHOMA/145.jpg,OKLAHOMA,THS3LN0,7,0.4979,,
3156,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OREGON/069.jpg,OREGON,OOD1263,7,0.4252,,
3157,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/RHODE ISLAND/155.jpg,RHODE ISLAND,HAO6603,7,0.4077,,
3158,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH CAROLINA/037.jpg,SOUTH CAROLINA,DEI1060,7,0.6092,,
3159,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH DAKOTA/097.jpg,SOUTH DAKOTA,LAE1F27,7,0.4854,,
3160,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/UTAH/038.jpg,UTAH,EAB321J,7,0.4428,,
3161,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VERMONT/065.jpg,VERMONT,AAI9088,7,0.3686,,
3162,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALABAMA/149.jpg,ALABAMA,S7UT732,7,0.4716,,
3163,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/AMERICAN SAMOA/020.jpg,AMERICAN SAMOA,R9I6633,7,0.2767,,
3164,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CNMI/44.jpg,CNMI,RPA3044,7,0.3112,,
3165,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GUAM/093.jpg,GUAM,BIH4688,7,0.5803,,
3166,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/HAWAI/044.jpg,HAWAI,MTP1001,7,0.4997,,
3167,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSIPPI/058.jpg,MISSIPPI,HDB6682,7,0.4303,,
3168,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PUERTO RICO/122.jpg,PUERTO RICO,AYN7882,7,0.4982,,
3169,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/U S VIRGIN ISLANDS/114.jpg,U S VIRGIN ISLANDS,CAQ4299,7,0.6243,,
3170,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON DC/007.jpg,WASHINGTON DC,I964407,7,0.4211,,
3171,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/valid/WYOMING/4.jpg,WYOMING,5RA1642,7,0.3537,,
3172,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARIZONA/054.jpg,ARIZONA,MPP0103,7,0.4867,,
3173,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CALIFORNIA/136.jpg,CALIFORNIA,Q8QRA64,7,0.4911,,
